team,year,opponent,date,outcome,score,score_for,score_against,score_diff,total_points,win,margin_type,win_flag
redlands,2019,hiram,2019-03-07 12:00:00,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
redlands,2019,pomona-pitzer,2019-03-09 12:00:00,L,5-13,5.0,13.0,-8.0,18.0,False,blowout,0
redlands,2019,pomona-pitzer,2019-03-09 14:00:00,L,5-6,5.0,6.0,-1.0,11.0,False,close,0
redlands,2019,alfred,2019-03-11 12:00:00,L,3-10,3.0,10.0,-7.0,13.0,False,blowout,0
redlands,2019,alfred,2019-03-11 14:00:00,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
redlands,2019,manhattanville,2019-03-12 12:00:00,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
redlands,2019,manhattanville,2019-03-12 14:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
redlands,2019,california-lutheran,2019-03-16 12:00:00,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
redlands,2019,california-lutheran,2019-03-16 14:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
redlands,2019,whittier,2019-03-17 12:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
redlands,2019,whittier,2019-03-17 14:00:00,L,0-9,0.0,9.0,-9.0,9.0,False,blowout,0
redlands,2019,willamette,2019-03-26 12:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
redlands,2019,willamette,,W,16-3,16.0,3.0,13.0,19.0,True,blowout,1
redlands,2019,claremont-mudd-scripps,2019-03-29 14:00:00,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
redlands,2019,claremont-mudd-scripps,2019-03-29 16:00:00,L,4-11,4.0,11.0,-7.0,15.0,False,blowout,0
redlands,2019,occidental,2019-03-30 12:00:00,W,8-4,8.0,4.0,4.0,12.0,True,moderate,1
redlands,2019,occidental,2019-03-30 14:00:00,W,9-5,9.0,5.0,4.0,14.0,True,moderate,1
redlands,2019,la-verne,2019-04-06 12:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
redlands,2019,la-verne,2019-04-06 14:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
redlands,2019,whittier,2019-04-12 14:00:00,L,4-11,4.0,11.0,-7.0,15.0,False,blowout,0
redlands,2019,whittier,2019-04-12 16:00:00,L,1-10,1.0,10.0,-9.0,11.0,False,blowout,0
redlands,2019,pomona-pitzer,2019-04-13 12:00:00,L,8-11,8.0,11.0,-3.0,19.0,False,moderate,0
redlands,2019,pomona-pitzer,2019-04-13 14:00:00,L,3-7,3.0,7.0,-4.0,10.0,False,moderate,0
redlands,2019,claremont-mudd-scripps,2019-04-19 14:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
redlands,2019,claremont-mudd-scripps,2019-04-19 16:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
redlands,2019,california-lutheran,2019-04-20 12:00:00,W,10-7,10.0,7.0,3.0,17.0,True,moderate,1
redlands,2019,california-lutheran,2019-04-20 14:00:00,L,11-13,11.0,13.0,-2.0,24.0,False,close,0
redlands,2019,chapman,2019-04-27 12:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
redlands,2019,chapman,2019-04-27 14:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
redlands,2020,alumnae,2020-01-25 13:00:00,,,,,,,False,,0
redlands,2020,whitworth,2020-02-07 12:00:00,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
redlands,2020,whitworth,,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
redlands,2020,chapman,2020-02-14 13:00:00,W,8-7,8.0,7.0,1.0,15.0,True,close,1
redlands,2020,chapman,2020-02-15 12:00:00,W,7-5,7.0,5.0,2.0,12.0,True,close,1
redlands,2020,chapman,,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
redlands,2020,george fox,2020-02-20 12:00:00,W,6-4,6.0,4.0,2.0,10.0,True,close,1
redlands,2020,george fox,,L,0-14,0.0,14.0,-14.0,14.0,False,blowout,0
redlands,2020,brandeis,2020-02-21 12:00:00,W,8-7,8.0,7.0,1.0,15.0,True,close,1
redlands,2020,brandeis,,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
redlands,2020,la-verne,2020-02-28 15:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
redlands,2020,la-verne,2020-02-29 12:00:00,W,8-2,8.0,2.0,6.0,10.0,True,blowout,1
redlands,2020,la-verne,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
redlands,2020,pomona-pitzer,2020-03-06 13:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
redlands,2020,pomona-pitzer,2020-03-07 12:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
redlands,2020,pomona-pitzer,,W,9-7,9.0,7.0,2.0,16.0,True,close,1
redlands,2020,wpi,2020-03-12 13:00:00,,,,,,,False,,0
redlands,2020,wpi,,,,,,,,False,,0
redlands,2020,dallas,2020-03-14 12:00:00,,,,,,,False,,0
redlands,2020,dallas,2020-03-14 14:00:00,,,,,,,False,,0
redlands,2020,willamette,2020-03-23 13:00:00,,,,,,,False,,0
redlands,2020,willamette,,,,,,,,False,,0
redlands,2020,lewis clark,2020-03-25 12:00:00,,,,,,,False,,0
redlands,2020,lewis clark,,,,,,,,False,,0
redlands,2020,california-lutheran,2020-03-27 14:00:00,,,,,,,False,,0
redlands,2020,california-lutheran,2020-03-28 12:00:00,,,,,,,False,,0
redlands,2020,california-lutheran,,,,,,,,False,,0
redlands,2020,occidental,2020-04-03 14:00:00,,,,,,,False,,0
redlands,2020,occidental,2020-04-04 12:00:00,,,,,,,False,,0
redlands,2020,occidental,,,,,,,,False,,0
redlands,2020,whittier,2020-04-10 14:00:00,,,,,,,False,,0
redlands,2020,whittier,2020-04-11 12:00:00,,,,,,,False,,0
redlands,2020,whittier,,,,,,,,False,,0
redlands,2020,claremont-mudd-scripps,2020-04-24 14:00:00,,,,,,,False,,0
redlands,2020,claremont-mudd-scripps,2020-04-25 12:00:00,,,,,,,False,,0
redlands,2020,claremont-mudd-scripps,,,,,,,,False,,0
redlands,2021,concordia,2021-03-27 12:00:00,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
redlands,2021,concordia,,L,7-8,7.0,8.0,-1.0,15.0,False,close,0
redlands,2021,azusa pacific,2021-04-01 17:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
redlands,2021,azusa pacific,2021-04-01 19:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
redlands,2021,california-lutheran,2021-04-09 14:00:00,W,11-0,11.0,0.0,11.0,11.0,True,blowout,1
redlands,2021,california-lutheran,2021-04-10 12:00:00,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
redlands,2021,california-lutheran,,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2021,chapman,2021-04-16 14:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
redlands,2021,chapman,2021-04-18 12:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2021,chapman,,W,8-1,8.0,1.0,7.0,9.0,True,blowout,1
redlands,2021,california-lutheran,2021-05-01 12:00:00,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
redlands,2021,california-lutheran,,W,11-1,11.0,1.0,10.0,12.0,True,blowout,1
redlands,2021,california-lutheran,2021-05-02 14:00:00,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
redlands,2021,la-verne,2021-05-05 16:00:00,,,,,,,False,,0
redlands,2021,la-verne,2021-05-05 18:00:00,,,,,,,False,,0
redlands,2021,chapman,2021-05-08 12:00:00,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
redlands,2021,chapman,,W,12-6,12.0,6.0,6.0,18.0,True,blowout,1
redlands,2021,chapman,2021-05-09 11:00:00,W,16-3,16.0,3.0,13.0,19.0,True,blowout,1
redlands,2021,california-lutheran,2021-05-14 12:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
redlands,2021,chapman,2021-05-15 13:00:00,W,9-2,9.0,2.0,7.0,11.0,True,blowout,1
redlands,2021,chapman,2021-05-16 11:00:00,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
redlands,2021,birmingham southern,2021-05-21 14:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
redlands,2021,east tex baptist,2021-05-22 11:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
redlands,2022,riverside cc,2022-10-15 16:00:00,,,,,,,False,,0
redlands,2022,alumnae,2022-01-29 13:00:00,,,,,,,False,,0
redlands,2022,saint katherine,2022-02-01 11:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
redlands,2022,saint katherine,2022-02-01 13:00:00,W,9-0,9.0,0.0,9.0,9.0,True,blowout,1
redlands,2022,puget sound,2022-02-12 11:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2022,puget sound,2022-02-12 13:00:00,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
redlands,2022,pomona-pitzer,2022-02-18 14:00:00,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
redlands,2022,pomona-pitzer,2022-02-19 12:00:00,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
redlands,2022,pomona-pitzer,2022-02-19 14:00:00,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
redlands,2022,whitworth,2022-02-20 10:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
redlands,2022,whitworth,2022-02-20 12:00:00,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
redlands,2022,brandeis,2022-02-26 10:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
redlands,2022,brandeis,2022-02-26 12:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
redlands,2022,bridgewater,2022-02-27 12:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
redlands,2022,bridgewater,2022-02-27 14:00:00,L,1-14,1.0,14.0,-13.0,15.0,False,blowout,0
redlands,2022,whittier,2022-03-04 14:00:00,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
redlands,2022,whittier,2022-03-05 12:00:00,L,10-20,10.0,20.0,-10.0,30.0,False,blowout,0
redlands,2022,whittier,2022-03-05 14:00:00,L,2-6,2.0,6.0,-4.0,8.0,False,moderate,0
redlands,2022,carnegie mellon,2022-03-06 11:00:00,,,,,,,False,,0
redlands,2022,carnegie mellon,2022-03-06 13:00:00,,,,,,,False,,0
redlands,2022,rochester,2022-03-07 12:00:00,,,,,,,False,,0
redlands,2022,rochester,2022-03-07 14:00:00,,,,,,,False,,0
redlands,2022,wpi,2022-03-09 14:00:00,,,,,,,False,,0
redlands,2022,wpi,2022-03-09 16:00:00,,,,,,,False,,0
redlands,2022,claremont-mudd-scripps,2022-03-18 15:00:00,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
redlands,2022,claremont-mudd-scripps,2022-03-19 12:00:00,L,6-9,6.0,9.0,-3.0,15.0,False,moderate,0
redlands,2022,claremont-mudd-scripps,2022-03-19 14:00:00,L,7-10,7.0,10.0,-3.0,17.0,False,moderate,0
redlands,2022,willamette,2022-03-24 12:00:00,L,10-11,10.0,11.0,-1.0,21.0,False,close,0
redlands,2022,willamette,2022-03-24 14:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2022,lewis clark,2022-03-26 12:00:00,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
redlands,2022,lewis clark,2022-03-26 14:00:00,W,8-7,8.0,7.0,1.0,15.0,True,close,1
redlands,2022,depauw,2022-03-29 15:00:00,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
redlands,2022,chapman,2022-04-01 15:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
redlands,2022,chapman,2022-04-02 12:00:00,L,3-16,3.0,16.0,-13.0,19.0,False,blowout,0
redlands,2022,chapman,2022-04-02 14:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
redlands,2022,california-lutheran,2022-04-08 15:00:00,W,9-7,9.0,7.0,2.0,16.0,True,close,1
redlands,2022,california-lutheran,2022-04-09 12:00:00,W,12-6,12.0,6.0,6.0,18.0,True,blowout,1
redlands,2022,california-lutheran,2022-04-09 14:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
redlands,2022,la-verne,2022-04-15 15:00:00,W,10-0,10.0,0.0,10.0,10.0,True,blowout,1
redlands,2022,la-verne,2022-04-16 12:00:00,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
redlands,2022,la-verne,2022-04-16 14:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2022,occidental,2022-04-29 15:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2022,occidental,2022-04-30 12:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
redlands,2022,occidental,2022-04-30 14:00:00,W,12-2,12.0,2.0,10.0,14.0,True,blowout,1
redlands,2022,pomona-pitzer,,L,0-10,0.0,10.0,-10.0,10.0,False,blowout,0
redlands,2022,la-verne,2022-05-07 11:00:00,W,8-5,8.0,5.0,3.0,13.0,True,moderate,1
redlands,2022,pomona-pitzer,,W,8-7,8.0,7.0,1.0,15.0,True,close,1
redlands,2022,chapman,2022-05-08 12:00:00,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
redlands,2023,el camino,2023-01-21 11:00:00,,,,,,,False,,0
redlands,2023,el camino,2023-01-21 13:00:00,,,,,,,False,,0
redlands,2023,alumni,2023-01-28 13:00:00,,,,,,,False,,0
redlands,2023,pacific lutheran,,L,6-8,6.0,8.0,-2.0,14.0,False,close,0
redlands,2023,whitworth,2023-02-17 12:00:00,L,2-7,2.0,7.0,-5.0,9.0,False,blowout,0
redlands,2023,whitworth,,W,13-5,13.0,5.0,8.0,18.0,True,blowout,1
redlands,2023,no linfield,2023-02-18 11:00:00,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
redlands,2023,no linfield,2023-02-18 13:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
redlands,2023,la-verne,2023-03-02 15:00:00,L,5-9,5.0,9.0,-4.0,14.0,False,moderate,0
redlands,2023,la-verne,2023-03-02 17:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2023,baldwin wallace,2023-03-04 11:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2023,baldwin wallace,,W,5-3,5.0,3.0,2.0,8.0,True,close,1
redlands,2023,alfred,2023-03-06 12:00:00,W,4-0,4.0,0.0,4.0,4.0,True,moderate,1
redlands,2023,alfred,2023-03-06 14:00:00,W,9-6,9.0,6.0,3.0,15.0,True,moderate,1
redlands,2023,wis-la crosse,2023-03-11 10:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2023,central,,L,3-14,3.0,14.0,-11.0,17.0,False,blowout,0
redlands,2023,rit,2023-03-12 11:00:00,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
redlands,2023,rensselaer,,L,5-7,5.0,7.0,-2.0,12.0,False,close,0
redlands,2023,north central,,W,16-0,16.0,0.0,16.0,16.0,True,blowout,1
redlands,2023,williams,2023-03-20 12:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
redlands,2023,williams,2023-03-20 14:00:00,W,7-0,7.0,0.0,7.0,7.0,True,blowout,1
redlands,2023,whittier,2023-03-24 15:00:00,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
redlands,2023,whittier,2023-03-25 12:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2023,whittier,2023-03-25 14:00:00,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
redlands,2023,pomona-pitzer,2023-03-31 15:00:00,L,3-6,3.0,6.0,-3.0,9.0,False,moderate,0
redlands,2023,pomona-pitzer,2023-04-01 12:00:00,W,7-6,7.0,6.0,1.0,13.0,True,close,1
redlands,2023,pomona-pitzer,2023-04-01 14:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
redlands,2023,chapman,2023-04-07 15:00:00,L,5-9,5.0,9.0,-4.0,14.0,False,moderate,0
redlands,2023,chapman,2023-04-08 12:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
redlands,2023,chapman,2023-04-08 14:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
redlands,2023,la-verne,2023-04-11 15:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
redlands,2023,california-lutheran,2023-04-14 15:00:00,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
redlands,2023,california-lutheran,2023-04-15 12:00:00,W,4-0,4.0,0.0,4.0,4.0,True,moderate,1
redlands,2023,california-lutheran,2023-04-15 14:00:00,W,9-6,9.0,6.0,3.0,15.0,True,moderate,1
redlands,2023,claremont-mudd-scripps,2023-04-28 15:00:00,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
redlands,2023,claremont-mudd-scripps,2023-04-29 11:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
redlands,2023,claremont-mudd-scripps,2023-04-29 13:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
redlands,2023,occidental,2023-05-05 15:00:00,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
redlands,2023,occidental,2023-05-06 12:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2023,occidental,2023-05-06 14:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
redlands,2023,chapman,,W,10-4,10.0,4.0,6.0,14.0,True,blowout,1
redlands,2023,pomona-pitzer,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
redlands,2023,chapman,2023-05-14 12:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
redlands,2023,chapman,2023-05-14 14:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
redlands,2023,no linfield,2023-05-18 16:00:00,L,6-7,6.0,7.0,-1.0,13.0,False,close,0
redlands,2023,no linfield,2023-05-19 14:00:00,L,0-14,0.0,14.0,-14.0,14.0,False,blowout,0
redlands,2023,no linfield,,L,0-7,0.0,7.0,-7.0,7.0,False,blowout,0
redlands,2024,riverside city,,,,,,,,False,,0
redlands,2024,california baptist,,,,,,,,False,,0
redlands,2024,alumni,,,,,,,,False,,0
redlands,2024,of saint katherine,,,,,,,,False,,0
redlands,2024,of saint katherine,,,,,,,,False,,0
redlands,2024,chapman,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2024,claremont-mudd-scripps,,W,15-7,15.0,7.0,8.0,22.0,True,blowout,1
redlands,2024,la sierra,,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
redlands,2024,whitworth,,L,5-7,5.0,7.0,-2.0,12.0,False,close,0
redlands,2024,whitworth,,W,9-4,9.0,4.0,5.0,13.0,True,blowout,1
redlands,2024,pacific lutheran,,W,4-3,4.0,3.0,1.0,7.0,True,close,1
redlands,2024,pacific lutheran,,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
redlands,2024,york of pennsylvania,,W,11-1,11.0,1.0,10.0,12.0,True,blowout,1
redlands,2024,york of pennsylvania,,W,15-7,15.0,7.0,8.0,22.0,True,blowout,1
redlands,2024,carnegie mellon,,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
redlands,2024,carnegie mellon,,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
redlands,2024,baldwin wallace,,L,0-6,0.0,6.0,-6.0,6.0,False,blowout,0
redlands,2024,baldwin wallace,,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
redlands,2024,john carroll,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2024,john carroll,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
redlands,2024,la-verne,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
redlands,2024,la-verne,,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
redlands,2024,la-verne,,W,6-5,6.0,5.0,1.0,11.0,True,close,1
redlands,2024,williams,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
redlands,2024,williams,,W,6-5,6.0,5.0,1.0,11.0,True,close,1
redlands,2024,pomona-pitzer,,W,11-2,11.0,2.0,9.0,13.0,True,blowout,1
redlands,2024,pomona-pitzer,,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
redlands,2024,pomona-pitzer,,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
redlands,2024,linfield,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
redlands,2024,linfield,,L,9-11,9.0,11.0,-2.0,20.0,False,close,0
redlands,2024,chapman,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
redlands,2024,chapman,,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
redlands,2024,whittier,,W,8-6,8.0,6.0,2.0,14.0,True,close,1
redlands,2024,whittier,,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2024,whittier,,W,16-8,16.0,8.0,8.0,24.0,True,blowout,1
redlands,2024,claremont-mudd-scripps,,W,6-5,6.0,5.0,1.0,11.0,True,close,1
redlands,2024,claremont-mudd-scripps,,W,11-0,11.0,0.0,11.0,11.0,True,blowout,1
redlands,2024,claremont-mudd-scripps,,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
redlands,2024,chapman,,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
redlands,2024,occidental,,W,7-6,7.0,6.0,1.0,13.0,True,close,1
redlands,2024,occidental,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2024,occidental,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
redlands,2024,california-lutheran,,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
redlands,2024,california-lutheran,,L,6-7,6.0,7.0,-1.0,13.0,False,close,0
redlands,2024,california-lutheran,,W,11-2,11.0,2.0,9.0,13.0,True,blowout,1
redlands,2024,california-lutheran,,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
redlands,2024,chapman,,,,,,,,False,,0
redlands,2024,california-lutheran,,,,,,,,False,,0
redlands,2024,chapman,,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
redlands,2024,chapman,,,,,,,,False,,0
redlands,2024,chapman,,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
redlands,2024,linfield,,L,3-11,3.0,11.0,-8.0,14.0,False,blowout,0
redlands,2024,linfield,,W,4-2,4.0,2.0,2.0,6.0,True,close,1
redlands,2024,linfield,,L,7-17,7.0,17.0,-10.0,24.0,False,blowout,0
redlands,2024,linfield,,L,2-7,2.0,7.0,-5.0,9.0,False,blowout,0
redlands,2025,riverside city,,,,,,,,False,,0
redlands,2025,csu bakersfield,,,,,,,,False,,0
redlands,2025,alumni,,,,,,,,False,,0
redlands,2025,grace,,,,,,,,False,,0
redlands,2025,grace,,,,,,,,False,,0
redlands,2025,hope international,,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
redlands,2025,pomona-pitzer,,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
redlands,2025,pomona-pitzer,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2025,pomona-pitzer,,W,8-7,8.0,7.0,1.0,15.0,True,close,1
redlands,2025,occidental,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
redlands,2025,occidental,,W,13-5,13.0,5.0,8.0,18.0,True,blowout,1
redlands,2025,occidental,,W,8-1,8.0,1.0,7.0,9.0,True,blowout,1
redlands,2025,wartburg,,W,13-4,13.0,4.0,9.0,17.0,True,blowout,1
redlands,2025,pfeiffer,,W,4-2,4.0,2.0,2.0,6.0,True,close,1
redlands,2025,of saint benedict,,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
redlands,2025,belhaven,,W,12-9,12.0,9.0,3.0,21.0,True,moderate,1
redlands,2025,piedmont,,W,17-2,17.0,2.0,15.0,19.0,True,blowout,1
redlands,2025,huntingdon,,W,9-5,9.0,5.0,4.0,14.0,True,moderate,1
redlands,2025,susquehanna,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2025,susquehanna,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
redlands,2025,case western reserve,,W,8-6,8.0,6.0,2.0,14.0,True,close,1
redlands,2025,case western reserve,,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
redlands,2025,washington in st louis,,W,4-2,4.0,2.0,2.0,6.0,True,close,1
redlands,2025,washington in st louis,,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
redlands,2025,whitworth,,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
redlands,2025,whitworth,,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
redlands,2025,williams,,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
redlands,2025,williams,,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
redlands,2025,chapman,,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
redlands,2025,chapman,,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
redlands,2025,chapman,,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
redlands,2025,linfield,,L,8-12,8.0,12.0,-4.0,20.0,False,moderate,0
redlands,2025,linfield,,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
redlands,2025,whittier,,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
redlands,2025,whittier,,W,9-4,9.0,4.0,5.0,13.0,True,blowout,1
redlands,2025,whittier,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
redlands,2025,claremont-mudd-scripps,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
redlands,2025,claremont-mudd-scripps,,W,5-4,5.0,4.0,1.0,9.0,True,close,1
redlands,2025,claremont-mudd-scripps,,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
redlands,2025,la-verne,,W,4-3,4.0,3.0,1.0,7.0,True,close,1
redlands,2025,la-verne,,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
redlands,2025,la-verne,,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
redlands,2025,california-lutheran,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
redlands,2025,california-lutheran,,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
redlands,2025,california-lutheran,,W,9-4,9.0,4.0,5.0,13.0,True,blowout,1
redlands,2025,claremont-mudd-scripps,,L,6-7,6.0,7.0,-1.0,13.0,False,close,0
redlands,2025,pomona-pitzer,,W,4-3,4.0,3.0,1.0,7.0,True,close,1
redlands,2025,chapman,,L,5-7,5.0,7.0,-2.0,12.0,False,close,0
redlands,2025,lake forest,,W,13-5,13.0,5.0,8.0,18.0,True,blowout,1
redlands,2025,wartburg,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
redlands,2025,washington in st louis,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
redlands,2025,emory,,W,12-4,12.0,4.0,8.0,16.0,True,blowout,1
redlands,2025,emory,,W,13-2,13.0,2.0,11.0,15.0,True,blowout,1
redlands,2025,trine,,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
redlands,2025,texas lutheran,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
redlands,2025,linfield,,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
chapman,2019,alumni,2019-02-02 11:00:00,,,,,,,False,,0
chapman,2019,whitworth,2019-02-10 17:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
chapman,2019,whitworth,2019-02-10 19:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
chapman,2019,claremont-mudd-scripps,2019-02-16 12:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
